Transport_Protocol,Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class
1,0.22,0.335693046,154,149.9625899,422,1203,1259.629736,1471,1357,5,5,1,1
1,0.2,0.358676043,159,149.6818623,427,1207,1259.152764,1475,1366,5,5,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,3.43,3.893179104,47,45.28208955,427,63,103.5477612,547,0,9,12,1.333333333,0
1,0,1.496666667,0,0,96,0,0,0,0,2,0,0,1
2,44.18,34.45555556,125,104.7777778,265,10,74.59259259,150,0,5,5,1,0
1,15.08,13.98783217,596,570.6433566,848,167,203.8881119,339,0,6,4,0.666666667,0
2,0.25,0.218568665,44,48.01844964,72,145,234.3900461,173,0,1,1,1,1
2,0.22,7.702142857,25,42.85714286,53,2,22.71428571,30,0,1,1,1,0
1,0.48,0.915091743,66,74.37155963,338,310,3624.509174,518,0,6,5,0.833333333,1
2,22.67,23.73769231,81,76.61538462,249,79,48.84615385,219,0,6,5,0.833333333,0
1,0,1.834878049,0,168.097561,120,477,545.4146341,1114,0,3,4,1.333333333,1
2,0.03,0.725262759,36,86.91753748,64,52,189.2577616,80,0,1,1,1,0
2,0.07,0.2640539,40,35.32282745,68,226,243.6849378,254,0,1,1,1,0
1,2.72,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
1,6.14,18.27392857,4144,1108.27381,6872,74071,34488.42857,76639,0,68,64,0.941176471,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,11.05,11.05,50,50,106,0,0,0,0,2,0,0,0
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
2,0.11,0.218568665,56,48.01844964,84,182,234.3900461,210,0,1,1,1,1
2,27.75,28.75,79,85.33333333,219,54,29,166,0,5,4,0.8,0
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0,1
2,0.07,0.177777778,68,62.22222222,124,213,94.66666667,241,0,2,1,0.5,1
1,0,4.829055877,0,350.6396917,168,195,12912.38921,726,0,4,8,2,1
2,14.15,20.54,54,45.66666667,166,54,53.33333333,166,0,4,4,1,0
2,0.02,0.218568665,46,48.01844964,74,384,234.3900461,412,0,1,1,1,1
1,2.21,1.124351852,76,75.29166667,324,3295,2644.388889,3543,0,6,6,1,0
1,2.57,1.355411481,63,92.436188,751,31473,9696.138956,32441,0,17,24,1.411764706,1
1,111.97,61.64457143,684,244.0857143,21004,1081268,380921.5714,1112628,0,508,784,1.543307087,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,1.24,0.979865772,139,141.4228188,507,11186,11280.33557,11674,0,9,12,1.333333333,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.29,0.29,83,83,331,1661,1661,1905,0,6,6,1,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,1.03,0.5225,74,82.25,402,7432,3162,7760,0,8,8,1,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,1.35,1.35,0,0,336,0,0,128,0,8,3,0.375,1
1,0.94,1.355411481,91,92.436188,299,630,9696.138956,838,0,5,5,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.4875,0,0,96,0,0,0,0,2,0,0,1
1,0.42,0.491678726,71,72.58900145,279,390,445.260492,558,0,5,4,0.8,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,2.94,1.658311688,0,0,192,0,0,0,0,4,0,0,1
1,0.23,0.333934321,63,61.25563426,271,1049,7248.823567,1257,0,5,5,1,1
2,10.07,12.58583333,27,48.33333333,83,52,49.91666667,136,0,2,3,1.5,0
2,21.84,14.62,77,59,189,27,9,83,0,4,2,0.5,0
1,0.16,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,2.43,61.64457143,285,244.0857143,5325,258864,380921.5714,266584,0,126,193,1.531746032,0
1,3,3,0,0,120,0,0,0,0,2,0,0,1
1,0.16,0.50106599,165,160.3857868,172,418,1972.192893,124,583,4,3,0.75,0
1,34.56,24.68625,427,294.375,987,2709,434196.25,2989,0,14,7,0.5,1
1,2.94,1.490714286,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.18,0.218568665,45,48.01844964,73,245,234.3900461,273,0,1,1,1,1
1,20.35,22.34588957,2903,1092.886503,29863,1724677,1176226.491,1775437,0,674,1269,1.882789318,1
1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
2,0.16,0.2640539,29,35.32282745,57,479,243.6849378,507,0,1,1,1,0
1,3.01,3.01,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,60,38.84084292,0,105,141.052849,0,0,0,0,0,1
1,0.53,1.172727273,3467,1790.545455,7494,1120,9781.181818,1320,0,14,5,0.357142857,1
1,100.39,43.83635514,736,275.5140187,1944,41026,11349.86916,42434,0,30,35,1.166666667,1
2,3.83,6.856,25,41.66666667,53,2,64.26666667,30,0,1,1,1,0
1,0,1.735904059,0,0,96,0,0,0,0,2,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.24,0.335693046,157,149.9625899,425,1286,1259.629736,1554,1443,5,5,1,1
1,0.96,0.335693046,160,149.9625899,428,1285,1259.629736,1553,1445,5,5,1,1
1,12.61,12.46572238,2321,891.7110482,5729,169020,50405.84986,174424,0,85,135,1.588235294,1
1,2.97,1.4825,0,0,192,0,0,0,0,4,0,0,1
2,0.71,0.218568665,46,48.01844964,74,108,234.3900461,136,0,1,1,1,1
1,0.22,0.324944945,156,149.7172172,424,1287,1259.554555,1555,1443,5,5,1,1
1,0.49,0.213333333,0,0,48,0,0,40,0,1,1,1,0
2,0.99,0.218568665,48,48.01844964,76,96,234.3900461,124,0,1,1,1,1
2,0.38,0.218568665,47,48.01844964,75,98,234.3900461,126,0,1,1,1,1
2,28.43,11.28666667,100,54.16666667,212,309,107.5,421,0,4,4,1,0
1,2.47,9.19,0,33.5,80,0,598,0,0,2,0,0,0
1,0.44,1.094215686,64,65.32254902,272,897,2577.671569,1101,0,5,5,1,0
2,0.04,0.725262759,39,86.91753748,67,55,189.2577616,83,0,1,1,1,0
1,0.63,0.8076,73,82.92,281,322,321,530,0,5,5,1,0
1,0.22,0.330762916,154,149.8961854,422,1286,1257.438918,1554,1440,5,5,1,1
1,22.19,12.47188312,883,394.3636364,4363,192078,66967.1039,197998,0,87,148,1.701149425,0
1,3.01,2.562857143,0,0,96,0,0,0,0,2,0,0,1
2,21.71,25.28666667,6,6,90,50,58.33333333,106,0,3,2,0.666666667,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.22,0.330762916,118,149.8961854,386,1166,1257.438918,1434,1284,5,5,1,1
2,11.19,29.76,50,75,106,0,0,0,0,2,0,0,0
2,0.01,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,0,0.012398725,34,38.84084292,62,114,141.052849,0,0,1,0,0,1
1,4.76,3.012777778,74,102.5555556,954,53950,27122.27778,55430,0,22,37,1.681818182,1
1,0,2.331114313,0,160.9212296,40,0,4695.48511,80,0,1,2,2,1
1,15.29,14.24,1587,1646.5,2035,9526,9472,9970,0,11,11,1,1
1,0.09,0.103333333,971,1010.666667,1419,188,188,716,0,11,13,1.181818182,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,2.91,2.91,0,0,100,0,0,0,0,2,0,0,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,5.44,3.893179104,47,45.28208955,522,63,103.5477612,593,0,11,13,1.181818182,0
2,11.08,11.03,50,50,106,0,0,0,0,2,0,0,0
1,0.01,5.082442105,39,249.7873684,367,68,6848.221053,792,0,8,16,2,1
1,0.48,1.355411481,85,92.436188,333,3858,9696.138956,4106,0,6,6,1,1
1,1.86,1.609655172,249,312.7586207,1057,40990,14387.93103,42318,0,20,33,1.65,0
2,10.99,10.9725,50,50,106,0,0,0,0,2,0,0,0
2,0.08,0.218568665,49,48.01844964,77,482,234.3900461,510,0,1,1,1,1
2,0.48,35.855,27,106.8,83,27,54.65,83,0,2,2,1,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0,0.03,0,534,88,0,94,48,0,2,1,0.5,0
2,16.21,5.888125,50,35.9375,106,4,19.875,60,0,2,2,1,0
2,0.16,0.725262759,42,86.91753748,70,73,189.2577616,101,0,1,1,1,0
2,0.56,0.218568665,45,48.01844964,73,245,234.3900461,273,0,1,1,1,1
1,2.98,2.562873563,0,0,96,0,0,0,0,2,0,0,1
2,6.19,3.381473397,117,4107.40382,201,1746,5895.639836,1914,0,3,6,2,0
1,3,1.674977503,0,0,192,0,0,0,0,4,0,0,1
1,2.94,2.330909091,0,0,96,0,0,0,0,2,0,0,1
2,0.01,0.218568665,63,48.01844964,91,198,234.3900461,226,0,1,1,1,1
2,22.17,36.07333333,100,102.5714286,212,148,27.80952381,260,0,4,4,1,0
1,9.66,14.37256959,3751,281.7012848,6719,92072,10392.83084,95360,0,74,82,1.108108108,0
2,92.47,33.42285714,154,103.1785714,350,202,99.85714286,370,0,7,6,0.857142857,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,0.09,0.104444444,52,52,108,0,0,0,0,2,0,0,0
2,27.58,21.33615385,430,79,626,125,41.84615385,349,0,7,8,1.142857143,0
2,0.01,0.009987864,45,45.83980583,73,134,140.2451456,162,0,1,1,1,0
1,0,1.674977503,0,0,96,0,0,0,0,2,0,0,1
1,0.35,2.578,76,94,236,4274,4516.4,4434,0,4,4,1,1
2,0.07,5.811666667,62,152.8333333,118,108,355.3333333,136,0,2,1,0.5,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,2.91,7.901911765,0,272.2647059,80,0,6407.588235,0,0,2,0,0,0
1,0.09,0.148305085,1092,1081.389831,1540,188,188,716,0,11,13,1.181818182,0
2,22.77,24.841,81,70.8,249,81,80.2,249,0,6,6,1,0
1,0.09,0.12,1148,951.8125,1596,188,164.5,716,0,11,13,1.181818182,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,2.98,1.853393939,0,0,96,0,0,0,0,2,0,0,1
1,22.28,5.993250518,786,189.4513458,1394,6827,8629.656315,14790,0,15,28,1.866666667,1
1,5.22,48.06875,99,178.75,507,14049,46455.75,14577,0,10,13,1.3,0
1,2.82,7.180212766,0,880.893617,80,0,47563.14894,0,0,2,0,0,0
1,7.81,18.27392857,237,1108.27381,605,4107,34488.42857,4475,0,9,9,1,1
2,0.28,7.516153846,25,42.30769231,53,2,26.38461538,30,0,1,1,1,0
1,0,2.025529412,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,1.92,18.58560606,0,233.2424242,80,0,6066.522727,0,0,2,0,0,0
1,9.22,13.41505495,348,124.8791209,4068,243044,96682.8022,249844,0,93,170,1.827956989,0
2,4.17,0.2640539,58,35.32282745,114,0,243.6849378,0,0,2,0,0,0
2,57.15,51.95625,150,138,318,12,53.625,180,0,6,6,1,0
1,0,1.779454545,0,0,96,0,0,0,0,2,0,0,1
1,3,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
2,0.06,15.10222222,54,46.66666667,166,54,130,166,0,4,4,1,0
2,14.6,7.2375,50,39.58333333,106,4,3,60,0,2,2,1,0
1,0.21,0.333934321,58,61.25563426,266,556,7248.823567,764,0,5,5,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,2.97,1.99,0,0,96,0,0,0,0,2,0,0,1
1,2.02,10.64925,71,128.0125,559,21628,21334.475,22396,0,12,19,1.583333333,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.85,3.016666667,0,206.5,80,0,23083.16667,40,0,2,1,0.5,1
1,0.22,14.18302326,361,238.4418605,569,891,19863.34884,1059,0,5,4,0.8,1
2,22.32,19.6725,102,77.5,242,449,140.25,589,0,5,5,1,0
1,3.24,2.98,124,68.33333333,824,33244,13927,34372,0,17,28,1.647058824,1
1,3.01,1.636486486,0,0,192,0,0,0,0,4,0,0,1
1,2.96,1.490882353,0,0,192,0,0,0,0,4,0,0,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0,1.858510638,0,0,96,0,0,0,0,2,0,0,1
2,2219.86,1973.838696,9900,8821.565217,0,0,0,0,0,0,0,0,0
2,0.23,0.839704755,62,106.0653595,118,124,392.7018256,152,0,2,1,0.5,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,0.03,0.218568665,43,48.01844964,71,120,234.3900461,148,0,1,1,1,1
1,0.22,0.335693046,156,149.9625899,424,1287,1259.629736,1555,1443,5,5,1,1
2,0.08,0.2640539,27,35.32282745,55,127,243.6849378,155,0,1,1,1,0
2,20.62,7.65,272,135.4285714,496,312,143.7142857,424,0,8,4,0.5,1
1,3,1.5025,0,0,192,0,0,0,0,4,0,0,1
1,5.77,2.937229648,336,140.1968408,864,15482,3232.103281,32260,0,13,32,2.461538462,1
1,0.2,0.978,0,0,96,0,0,40,0,2,1,0.5,1
2,12.12,9.198571429,29,38.28571429,113,50,34.42857143,106,0,3,2,0.666666667,0
1,1.65,8.4324,102,263.36,270,126,17526.88,254,0,4,3,0.75,1
1,0.61,0.358676043,118,149.6818623,386,1286,1259.152764,1554,1404,5,5,1,1
1,0.13,7.843730044,870,7467.654572,1122,347,15913.03048,559,870,6,5,0.833333333,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0,2.03635274,0,0,96,0,0,0,0,2,0,0,1
2,0.39,0.218568665,47,48.01844964,75,145,234.3900461,173,0,1,1,1,1
1,0,5.615984,79,5540.112,159,0,6727.8592,160,0,2,4,2,0
2,0.21,0.218568665,47,48.01844964,75,114,234.3900461,142,0,1,1,1,1
2,0.07,0.2640539,29,35.32282745,57,479,243.6849378,507,0,1,1,1,0
2,0.19,0.2640539,27,35.32282745,55,511,243.6849378,539,0,1,1,1,0
1,0.22,0.335693046,161,149.9625899,429,1210,1259.629736,1478,1371,5,5,1,1
2,8.04,25.655,2,46.75,30,25,53,53,0,1,1,1,0
2,0.36,4.472957075,82,299.1844197,138,1438,8592.470588,1550,0,2,4,2,0
1,14.41,5.475,274,161.5833333,2306,105868,22862.91667,108908,0,49,76,1.551020408,0
1,1.78,0.915091743,116,74.37155963,544,5668,3624.509174,5996,0,9,8,0.888888889,1
1,0.22,0.34587741,118,149.5575877,386,1287,1254.047949,1503,1405,5,4,0.8,1
1,2.82,2.790571809,0,0,96,0,0,0,0,2,0,0,1
1,0,5.363579882,0,256.3313609,168,265,6367.83432,866,0,4,8,2,1
1,84.52,34.06896552,1390,847.4827586,2278,34636,15467.13793,35084,0,22,11,0.5,1
1,0,0,0,0,60,0,0,80,0,1,2,2,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.03,0.202842975,0,0,48,0,0,40,0,1,1,1,1
1,0.09,0.098333333,1232,1170,1680,188,188,716,0,11,13,1.181818182,0
1,3.01,2.781725516,0,10.25183211,96,0,3.656229181,0,0,2,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,0.07,0.218568665,49,48.01844964,77,93,234.3900461,121,0,1,1,1,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.91,5.238857143,51,71.82857143,131,0,11574.34286,80,0,2,2,1,0
2,0.37,0.218568665,50,48.01844964,78,147,234.3900461,175,0,1,1,1,1
1,100.96,45.62692308,285,309.6153846,1997,66405,43042.23077,68413,0,38,50,1.315789474,1
1,3.42,11.30246479,1306,529.5492958,1546,3178,1831.169014,3338,0,6,4,0.666666667,1
1,0.07,15.70185535,57,358.0078616,137,0,44173.50314,80,0,2,2,1,0
1,0,1.45,0,0,96,0,0,0,0,2,0,0,1
1,5.05,4.2175,179,68.66666667,1147,51718,10175.58333,53362,0,24,41,1.708333333,1
1,93.26,34.94585014,528,588.2190202,1216,13604,15953.97983,14532,0,17,23,1.352941176,0
1,5.22,5.993250518,654,189.4513458,1022,1679,8629.656315,4422,0,9,27,3,0
1,0.35,0.355,67,66.5,275,741,838,945,0,5,5,1,1
2,55.31,33.53380952,175,108.3809524,371,286,124.8095238,398,0,7,4,0.571428571,0
1,0.21,0.2425,71,72.125,279,1439,5922,1643,0,5,5,1,0
2,0.35,0.839704755,60,106.0653595,116,122,392.7018256,150,0,2,1,0.5,1
2,22.05,33.41375,81,99.84375,249,79,61.25,219,0,6,5,0.833333333,0
1,0.87,1.215769231,76,77.19230769,324,2153,2303.980769,2401,0,6,6,1,0
2,0.02,0.186666667,66,78.66666667,122,143,145.3333333,171,0,2,1,0.5,1
1,106.48,28.6373384,1416,322.0228137,12176,644660,155675.1635,663228,0,266,464,1.744360902,1
1,0.89,1.484672269,36,35.89915966,924,45497,44142.81681,46945,0,22,36,1.636363636,1
2,0,4.47353566,35,202.6449165,63,236,5777.728376,292,0,1,2,2,0
1,2.87,5.265,0,67.25,80,0,6873.875,0,0,2,0,0,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,61.08,59.68460478,81,79.05514706,658,403,401.2490809,571,0,12,4,0.333333333,1
1,0.03,9.612380952,0,350,80,0,8976.52381,40,0,2,1,0.5,0
1,0.28,0.34587741,156,149.5575877,424,1286,1254.047949,1554,1442,5,5,1,1
1,0.12,16.91447154,86,205.1300813,166,0,1326.97561,80,0,2,2,1,0
2,5.03,5.082442105,139,249.7873684,251,776,6848.221053,944,0,4,6,1.5,0
1,3,2.356666667,0,0,192,0,0,0,0,4,0,0,1
1,21.61,25.24065972,1196,196.5590278,3716,124581,38785.07639,128341,0,63,94,1.492063492,0
1,0.27,3.122740741,71,54.31111111,279,542,8760,750,0,5,5,1,0
1,0.95,0.453709677,59,64.05645161,267,1250,1136.822581,1458,0,5,5,1,0
1,0.63,0.324944945,160,149.7172172,428,1286,1259.554555,1554,1446,5,5,1,1
1,1.64,1.8345,90,93.9,298,534,507.3,742,0,5,5,1,1
1,3,1.552970743,0,0,192,0,0,0,0,4,0,0,1
1,0.03,0.202842975,0,0,48,0,0,40,0,1,1,1,1
1,0,1.490784314,0,0,96,0,0,0,0,2,0,0,1
1,2.96,1.491071429,0,0,192,0,0,0,0,4,0,0,1
2,22.03,21.54333333,75,101.9166667,159,6,28.83333333,90,0,3,3,1,0
1,0,1.487686567,0,0,96,0,0,0,0,2,0,0,1
1,0.3,0.3,114,114,322,564,564,772,0,5,5,1,1
2,1.24,12.924,25,41.2,53,27,38.2,83,0,1,2,2,0
2,0,0.012398725,61,38.84084292,0,106,141.052849,0,0,0,0,0,1
1,3,2.430594059,0,0,192,0,0,0,0,4,0,0,1
2,23.2,37.87619048,75,105.5714286,159,6,73.52380952,90,0,3,3,1,0
1,1.71,3.399287169,71,56.04887984,279,1105,5332.637475,1313,0,5,5,1,0
2,0.11,0.2640539,29,35.32282745,57,347,243.6849378,375,0,1,1,1,0
1,0.29,0.293835616,165,159.8767123,172,418,2231.136986,124,583,4,3,0.75,0
1,1.77,1.312883487,93,99.81978206,341,2220,5356.867561,2468,0,6,6,1,1
1,0,1.93375,0,0,96,0,0,0,0,2,0,0,1
1,1.65,1.65,0,0,336,0,0,128,0,8,3,0.375,1
1,4.77,8.64,0,33.5,128,0,16366,96,0,3,2,0.666666667,1
1,0.15,0.50106599,165,160.3857868,172,418,1972.192893,124,583,4,3,0.75,0
2,0,0.725262759,37,86.91753748,65,69,189.2577616,97,0,1,1,1,0
1,2.94,2.303333333,0,0,96,0,0,0,0,2,0,0,1
2,0.39,8.879166667,25,41.08333333,53,2,19.5,30,0,1,1,1,0
2,0.6,0.218568665,48,48.01844964,76,245,234.3900461,273,0,1,1,1,1
1,0.98,0.592708333,67,66.85416667,715,32637,17148.79167,33685,0,16,26,1.625,0
2,0.18,0.218568665,50,48.01844964,78,234,234.3900461,262,0,1,1,1,1
1,0.09,0.096,1186,1125.6,1634,188,188,716,0,11,13,1.181818182,0
2,21.93,30.0684375,100,94.8125,212,286,60,398,0,4,4,1,0
1,0.29,0.991940299,67,64.2238806,275,528,1803.574627,736,0,5,5,1,1
1,0,1.478446602,0,0,96,0,0,0,0,2,0,0,1
1,3.08,3.08,1168,1168,1904,1792,1792,2528,2896,14,14,1,0
1,3.01,2.03635274,0,0,96,0,0,0,0,2,0,0,1
1,1.47,2.409821429,2350,341.6428571,3518,26746,5750.75,27874,0,29,28,0.965517241,0
2,53.3,52.445,8,6,120,125,112.5,265,0,4,5,1.25,0
1,21.11,9.359411765,252,170.3529412,2368,104438,55211.41176,107398,0,51,74,1.450980392,0
1,0.51,1.355411481,124,92.436188,412,5972,9696.138956,6300,0,7,8,1.142857143,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,4.5,3.004615385,154,157.9230769,446,9971,9676.653846,11594,154,7,10,1.428571429,1
1,0.34,0.186375,2280,762.371875,2568,2958,2346.059375,3246,0,7,7,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.01,0.218568665,61,48.01844964,89,111,234.3900461,139,0,1,1,1,1
1,2.95,1.659631902,0,0,96,0,0,0,0,2,0,0,1
1,1.19,1.11275,106,133.225,314,562,6308.95,766,0,5,5,1,0
2,0.01,0.218568665,53,48.01844964,81,519,234.3900461,547,0,1,1,1,1
1,0.14,0.11,0,0,52,0,0,40,0,1,1,1,0
1,2.62,2.62,0,0,336,0,0,128,0,8,3,0.375,1
1,0.12,0.35,165,160.2670807,172,418,1751.801242,124,583,4,3,0.75,0
2,3.94,3.94,84,84,144,0,0,0,0,2,0,0,0
2,0.08,0.725262759,34,86.91753748,62,50,189.2577616,78,0,1,1,1,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,1.15,17.15482759,71,103.2413793,239,359,23091.30172,447,0,4,2,0.5,0
1,0.57,1.05,0,0,96,0,0,40,0,2,1,0.5,1
2,2.25,6.385822222,70,334.3392593,126,716,11277.13185,828,0,2,4,2,1
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
1,0.47,1.355411481,73,92.436188,281,1050,9696.138956,1258,0,5,5,1,1
1,0.06,0.06,1044,1044,1492,188,188,716,0,11,13,1.181818182,0
2,11.63,24.04875,27,78.75,83,52,103.5,136,0,2,3,1.5,0
1,0.5,0.915091743,68,74.37155963,276,305,3624.509174,513,0,5,5,1,1
1,3,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
2,0.2,5.268131313,36,302.8333333,64,194,8930.106061,250,0,1,2,2,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,23.29,17.14333333,75,64.16666667,159,4,25.16666667,60,0,3,2,0.666666667,0
1,0.04,22.26865854,0,308.320122,80,0,558946.753,80,0,2,2,1,0
1,0,1.489473684,0,0,96,0,0,0,0,2,0,0,1
1,16.33,9.890769231,408,296.9615385,2988,112055,52324.88462,123475,0,63,103,1.634920635,0
1,6.32,10.4965,208,150.95,1216,55815,60140.4,57463,0,25,41,1.64,0
1,3.01,3.01,0,0,96,0,0,0,0,2,0,0,1
1,0.28,0.28,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.48828125,0,0,96,0,0,0,0,2,0,0,1
1,3.01,1.505,0,0,192,0,0,0,0,4,0,0,1
1,1.45,9.48275641,63,491.4871795,231,469,47194.01923,597,0,4,3,0.75,0
1,2.64,2.64,0,0,336,0,0,128,0,8,3,0.375,1
2,0.01,0.218568665,41,48.01844964,69,220,234.3900461,248,0,1,1,1,0
1,0.11,17.17945591,0,1079.275797,80,0,48387.16135,40,0,2,1,0.5,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.05,6.991,0,1271.65,80,0,21341.3,80,0,2,2,1,1
2,0.01,0.218568665,41,48.01844964,69,447,234.3900461,475,0,1,1,1,1
2,13.56,13.3275,50,50,106,4,3,60,0,2,2,1,0
2,15.94,17.305,50,45.25,106,2,21.25,30,0,2,1,0.5,0
1,0.07,0.081969697,503,462.1212121,1083,10230,4450.136364,10654,3399,11,8,0.727272727,1
1,0.1,17.17945591,0,1079.275797,80,0,48387.16135,40,0,2,1,0.5,0
2,43.83,27.39,100,75,212,0,0,0,0,4,0,0,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,23.55,25.61333333,31,29.44444444,143,77,68.66666667,189,0,4,4,1,0
2,0.3,4.891666667,25,33.66666667,53,2,6.5,30,0,1,1,1,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
2,0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0,1
2,0.03,0.012398725,49,38.84084292,77,201,141.052849,0,0,1,0,0,1
1,0.01,5.993250518,39,189.4513458,367,68,8629.656315,792,0,8,16,2,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.12,0.12,957,957,1405,188,188,716,0,11,13,1.181818182,0
2,22.2,23.09333333,75,265,159,0,68.66666667,0,0,3,0,0,0
2,0,0.839704755,58,106.0653595,114,94,392.7018256,122,0,2,1,0.5,1
1,100.47,43.83635514,212,275.5140187,580,2011,11349.86916,2259,0,9,6,0.666666667,1
1,0.02,16.23170732,0,121.0243902,80,0,25172.5122,40,0,2,1,0.5,0
1,0.81,0.838780488,245,244.5853659,773,9110,9404.195122,9534,245,10,8,0.8,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.02,0.012398725,41,38.84084292,69,260,141.052849,0,0,1,0,0,1
1,0,1.488,0,0,96,0,0,0,0,2,0,0,1
1,0.01,1.77825641,1170,1027.138462,2916,420,606.7692308,668,0,14,6,0.428571429,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,7.86,5.615,78,39,406,8606,4303,8974,0,8,9,1.125,1
1,0.03,0.202842975,0,0,48,0,0,40,0,1,1,1,1
1,0,2.144285714,0,0,96,0,0,0,0,2,0,0,1
2,22.63,31.88530612,100,101.6122449,212,261,60.85714286,345,0,4,3,0.75,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,61,38.84084292,0,106,141.052849,0,0,0,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.01,0.01,0,0,48,0,0,40,0,1,1,1,1
1,0.5,0.915091743,76,74.37155963,348,486,3624.509174,694,0,6,5,0.833333333,1
1,0.03,17.18527778,0,48.77777778,80,0,32160.16667,40,0,2,1,0.5,0
1,0.17,5.468717949,83,94.25641026,291,606,2761.884615,814,0,5,5,1,0
